Name,Date,Model,Data,Features,Time Scale,Seq Len,Pred Len,Batch Size,LR,Hidden Dim,Layers,Train Loss,Validation loss
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:25:21.415584,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.02665540497816567,0.0422396238215945
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:29:47.003385,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.02665540497816567,0.0422396238215945
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:34:01.328840,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:36:47.880488,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:38:03.955957,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:40:18.347666,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:42:31.434304,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:51:05.107644,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 17:54:12.461650,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 18:59:53.518866,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 19:02:03.594059,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
